theme,question,option_a,option_b,option_c,option_d,correct,level
Harry Potter,What is Hagrid's pet dragon's name in the movies?,"Norbert, later revealed to be Norberta",Charlie,Smokey,Flame,A,2
Harry Potter,What do Thestrals look like in the movies?,Feathered horses,"Skeletal black horses with leathery wings, visible only to those who've seen death",Invisible unicorns,Winged serpents,B,2
Harry Potter,What kind of creature is Dobby in the movies?,Goblin,House-elf,Elf,Centaur,B,2
Harry Potter,What does a Niffler love to find in the movies?,Food scraps,Shiny objects like gold and treasure,Magical herbs,Lost wands,B,2
Harry Potter,What giant spider lives in the Forbidden Forest in the movies?,Acromantula,Aragog,Shelob,Tarantula King,B,2
Harry Potter,What are the three Unforgivable Curses in the movies?,"Avada Kedavra, Imperius, Cruciatus","Expelliarmus, Stupefy, Petrificus Totalus","Lumos, Nox, Alohomora","Wingardium Leviosa, Accio, Reparo",A,2
Harry Potter,What spell kills instantly in the movies?,Crucio,Avada Kedavra,Imperio,Sectumsempra,B,2
Harry Potter,What object did Voldemort turn into his first Horcrux in the movies?,The Ring,Tom Riddle's Diary,The Locket,The Cup,B,2
Harry Potter,"What does the ""Imperius"" curse do in the movies?",Causes pain,Controls the victim's actions,Kills instantly,Reads minds,B,2
Harry Potter,What is the symbol of the Deathly Hallows in the movies?,A wand and stone,"Elder Wand, Resurrection Stone, Invisibility Cloak in a triangle shape",Three brothers,A phoenix,B,2
Harry Potter,How many Horcruxes did Voldemort create in the movies?,Six,"Seven, not including Harry as an accidental eighth",Five,Eight,B,2
Harry Potter,What does a Dementor feed on in the movies?,Fear,Happiness and souls,Magic,Blood,B,2
Harry Potter,Who was the Dark Lord before Voldemort in the movies?,Salazar Slytherin,Gellert Grindelwald,Herpo the Foul,Morgan le Fay,B,2
Harry Potter,Who founded the Hogwarts houses in the movies?,Dumbledore and McGonagall,"Godric Gryffindor, Salazar Slytherin, Helga Hufflepuff, Rowena Ravenclaw",The Marauders,The Peverells,B,2
Harry Potter,What subject does Professor Flitwick teach in the movies?,Potions,Charms,Transfiguration,Defense Against the Dark Arts,B,2
Harry Potter,What is the name of the librarian at Hogwarts in the movies?,Madam Hooch,Madam Pince,Madam Pomfrey,Madam Maxime,B,2
Harry Potter,What magical artifact shows you your deepest desire in the movies?,The Pensieve,The Mirror of Erised,The Sorting Hat,The Deluminator,B,2
Harry Potter,How many children do Molly and Arthur Weasley have in the movies?,Six,"Seven: Bill, Charlie, Percy, Fred, George, Ron, Ginny",Eight,Five,B,2
Harry Potter,"In Harry Potter and the Chamber of Secrets, what ingredient is used to cure Hermione after she is petrified by the basilisk?",Mandrake root,Bezoar,Phoenix tears,Unicorn blood,A,3
Harry Potter,"In Harry Potter and the Philosopher's Stone, what does Hagrid pull out of his coat to start the fire in the hut on the rock?",A lighter,A match,A wand,A dragon egg,C,3
Harry Potter,"In Harry Potter and the Goblet of Fire, what colour sparks does Harry send up to signal he's found an unconscious Fleur Delacour in the maze?",Red,Blue,Green,Gold,A,3
Harry Potter,"In Harry Potter and the Half-Blood Prince, who is the first character to raise their wand after Dumbledore's death to honour him?",Harry Potter,Severus Snape,Draco Malfoy,Ron Weasley,A,3
Harry Potter,"In Harry Potter and the Order of the Phoenix, which magical creature does Luna Lovegood mention that Harry and his friends don't believe exists?",Nargles,Wrackspurts,Crumple-Horned Snorkack,Thestrals,C,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 2, what spell does Professor McGonagall use to bring the Hogwarts statues to life?",Piertotum Locomotor,Mobilicorpus,Expecto Patronum,Finite Incantatem,A,3
Harry Potter,"True or False: In Harry Potter and the Goblet of Fire, the audience can hear the mermaids sing during the second task.",TRUE,FALSE,Only in the extended edition,Only during the credits,B,3
Harry Potter,"In Harry Potter and the Order of the Phoenix, what color is Tonks"" hair when she first appears on-screen?",Pink,Blue,Brown,Purple,D,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 2, who is the last person to duel Voldemort before Harry in the Battle of Hogwarts?",Neville Longbottom,Molly Weasley,Bellatrix Lestrange,Minerva McGonagall,B,3
Harry Potter,Which real-life family member of Tom Felton (Draco) appeared in Harry Potter and the Half-Blood Prince?,His father,His mother,His sister,His brother,A,3
Harry Potter,"In Harry Potter and the Prisoner of Azkaban, what is the name of the Knight Bus conductor who greets Harry?",Stan Shunpike,Ernie Prang,Remus Lupin,Sirius Black,A,3
Harry Potter,"In Harry Potter and the Goblet of Fire, what does the Triwizard Cup turn out to be in the maze?",A Portkey,A Horcrux,A Time-Turner,An Invisibility Cloak,A,3
Harry Potter,"In Harry Potter and the Half-Blood Prince, what potion does Harry accidentally use to win Slughorn's bottle in the lesson?",Felix Felicis,Amortentia,Draught of Living Death,Veritaserum,A,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 1, what is the name of the goblin who helps Harry break into Gringotts?",Griphook,Gornuk,Bogrod,Ragnok,A,3
Harry Potter,"In Harry Potter and the Philosopher's Stone, what is the three-headed dog guarding?",The Philosopher's Stone,The Chamber of Secrets,The Sorting Hat,The Mirror of Erised,A,3
Harry Potter,"In Harry Potter and the Chamber of Secrets, what is the full name of the ghost who haunts the girls' bathroom?",Moaning Myrtle,Nearly Headless Nick,The Fat Friar,The Grey Lady,A,3
Harry Potter,"In Harry Potter and the Order of the Phoenix, what is the address of the Ministry of Magic's visitor entrance?",12 Grimmauld Place,4 Privet Drive,97,"Platform 9""",C,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 2, what does the Elder Wand's core consist of?",Thestral hair,Dragon heartstring,Unicorn hair,Phoenix feather,A,3
Harry Potter,"In Harry Potter and the Prisoner of Azkaban, what spell does Hermione use to knock out Snape in the Shrieking Shack?",Stupefy,Petrificus Totalus,Expelliarmus,Impedimenta,A,3
Harry Potter,"In Harry Potter and the Goblet of Fire, who is the Beauxbatons headmistress?",Madame Maxime,Fleur Delacour,Olympe Maxime,Gabrielle Delacour,C,3
Harry Potter,"In Harry Potter and the Half-Blood Prince, what is the name of the cursed necklace that nearly kills Katie Bell?",Opal Necklace,Slytherin's Locket,Hufflepuff's Cup,Ravenclaw's Diadem,A,3
Harry Potter,"In Harry Potter and the Philosopher's Stone, what is Hagrid's illegal dragon named?",Norbert,Fang,Fluffy,Buckbeak,A,3
Harry Potter,"In Harry Potter and the Chamber of Secrets, what vehicle does Dobby use to save Harry from the Dursleys?",A flying Ford Anglia,A broomstick,The Knight Bus,A Portkey,A,3
Harry Potter,"In Harry Potter and the Order of the Phoenix, what is the prophecy about Harry and Voldemort stored in?",A glass orb,A Pensieve,A book,A locket,A,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 1, what disguise does Hermione use at the wedding?",A redhead,A blonde,A brunette,A bald woman,A,3
Harry Potter,"In Harry Potter and the Prisoner of Azkaban, what is the name of the sweet that allows the eater to become an Animagus temporarily?",Bertie Bott's Every Flavor Beans,Ton-Tongue Toffee,Chocolate Frogs,Pumpkin Pasties,B,3
Harry Potter,"In Harry Potter and the Goblet of Fire, what creature pulls the Durmstrang ship out of the lake?",Merpeople,Giants,Hippogriffs,Trolls,A,3
Harry Potter,"In Harry Potter and the Half-Blood Prince, who teaches Harry the Sectumsempra spell?",The Half-Blood Prince's book,Snape,Draco Malfoy,Dumbledore,A,3
Harry Potter,"In Harry Potter and the Philosopher's Stone, what is the password to the Gryffindor common room in the first year?",Caput Draconis,Pig Snout,Baubles,Wattlebird,A,3
Harry Potter,"In Harry Potter and the Chamber of Secrets, what is the name of the Weasleys' home?",The Burrow,The Shack,Grimmauld Place,Malfoy Manor,A,3
Harry Potter,"In Harry Potter and the Order of the Phoenix, what position does Umbridge hold at Hogwarts?",High Inquisitor,Defense Against the Dark Arts professor,Transfiguration teacher,Headmistress,A,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 2, what is the name of the bridge that collapses during the Battle of Hogwarts?",Hogwarts Bridge,Black Lake Bridge,Viaduct Bridge,Forbidden Forest Bridge,C,3
Harry Potter,"In Harry Potter and the Prisoner of Azkaban, what form does Sirius Black's Animagus take?",A dog,A rat,A stag,A cat,A,3
Harry Potter,"In Harry Potter and the Goblet of Fire, what is the first task of the Triwizard Tournament?",Battling a dragon,Rescuing a hostage,Navigating a maze,Brewing a potion,A,3
Harry Potter,"In Harry Potter and the Half-Blood Prince, what is Slughorn's first name?",Horace,Severus,Albus,Remus,A,3
Harry Potter,"In Harry Potter and the Philosopher's Stone, who is the captain of the Gryffindor Quidditch team?",Oliver Wood,Angelina Johnson,Fred Weasley,Katie Bell,A,3
Harry Potter,"In Harry Potter and the Chamber of Secrets, what is the password to Slytherin common room when Draco is prefect?",Pure-blood,Parseltongue,Serpent,Mudblood,A,3
Harry Potter,"In Harry Potter and the Order of the Phoenix, what is the name of Harry's secret defense group?",Dumbledore's Army,Order of the Phoenix,Gryffindor Guardians,Potterwatch,A,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 1, what radio program do the trio listen to for news?",Potterwatch,Wizarding Wireless Network,Daily Prophet Broadcast,Ministry Updates,A,3
Harry Potter,"In Harry Potter and the Prisoner of Azkaban, what is the name of the pub in Hogsmeade?",The Three Broomsticks,The Hog's Head,The Leaky Cauldron,The Shrieking Shack,A,3
Harry Potter,"In Harry Potter and the Goblet of Fire, what does Barty Crouch Jr. use to impersonate Moody?",Polyjuice Potion,Transfiguration,An Invisibility Cloak,A Confundus Charm,A,3
Harry Potter,"In Harry Potter and the Half-Blood Prince, what memory does Dumbledore show Harry of Tom Riddle's childhood?",The orphanage,The Gaunt family,Hogwarts arrival,The first Horcrux,A,3
Harry Potter,"In Harry Potter and the Philosopher's Stone, what does Quirrell use to protect the Stone?",A troll,The Mirror of Erised,Devil's Snare,A three-headed dog,B,3
Harry Potter,"In Harry Potter and the Chamber of Secrets, who is the heir of Slytherin?",Tom Riddle,Draco Malfoy,Lucius Malfoy,Salazar Slytherin,A,3
Harry Potter,"In Harry Potter and the Order of the Phoenix, what creature attacks Arthur Weasley?",A snake,A werewolf,A vampire,A dementor,A,3
Harry Potter,"In Harry Potter and the Deathly Hallows "" Part 2, who destroys the Horcrux in Ravenclaw's diadem?",Fiendfyre,The Elder Wand,Basilisk venom,Sectumsempra,A,3
Harry Potter,"In Harry Potter and the Prisoner of Azkaban, what is the name of the executioner for Buckbeak?",Walden Macnair,Cornelius Fudge,Hagrid,Draco Malfoy,A,3
Harry Potter,"In Harry Potter and the Goblet of Fire, what song do the Weird Sisters play at the Yule Ball?",Do the Hippogriff,Wingardium Leviosa,Accio Dance,Expecto Patronum,A,3
Harry Potter,"In Harry Potter and the Half-Blood Prince, what is the name of the cave where Dumbledore and Harry retrieve the locket?",The Crystal Cave,The Inferi Cave,The Horcrux Cave,The Sea Cave,C,3
Harry Potter,"In Harry Potter and the Philosopher's Stone, what is the final password to the Gryffindor common room?",Lemon Drop,Sherbet Lemon,Baubles,Pig Snout,B,3
Harry Potter,"How many gifts did Dudley Dursley receive on his 11th birthday, which he complained was 1 less than last year? (Philosopher's Stone)",37,35,36,38,C,3
Harry Potter,What is the name of the store where Harry Potter met Gilderoy Lockhart for the very first time? (Chamber of Secrets),Ollivanders,Flourish and Blotts,Madam Malkin's,Quality Quidditch Supplies,B,3
Harry Potter,"In which order do the Marauders"" names appear on the Marauder's Map? (Prisoner of Azkaban)","Padfoot, Prongs, Moony, Wormtail","Moony, Wormtail, Padfoot, Prongs","Wormtail, Moony, Prongs, Padfoot","Prongs, Padfoot, Wormtail, Moony",B,3
Harry Potter,What is the name of the dragon that Cedric Diggory has to face in the Triwizard Tournament? (Goblet of Fire),Hungarian Horntail,Chinese Fireball,Swedish Short-Snout,Common Welsh Green,C,3
Harry Potter,Where is the Order of the Phoenix headquarters located? (Order of the Phoenix),The Burrow,12 Grimmauld Place,Hogwarts,Godric's Hollow,B,3
Harry Potter,Who is the student that gets cursed by the necklace in the 6th film? (Half-Blood Prince),Lavender Brown,Katie Bell,Cho Chang,Luna Lovegood,B,3
Harry Potter,What does Hermione receive from Dumbledore's will? (Deathly Hallows: Part 1),A Deluminator,The Tales of Beedle the Bard,A sword,A pensieve,B,3
Harry Potter,Who was the first character to speak in the final movie of the series? (Deathly Hallows: Part 2),Harry Potter,Ron Weasley,Luna Lovegood,Hermione Granger,C,3
Harry Potter,What is the name of the three-headed dog that guarded the Philosopher's Stone? (Philosopher's Stone),Fang,Norbert,Fluffy,Aragog,C,3
Harry Potter,Who directed the 3rd movie? (Prisoner of Azkaban),Chris Columbus,Alfonso Cuar'n,Mike Newell,David Yates,B,3
Harry Potter,How old do you have to be to put your name in the Goblet of Fire? (Goblet of Fire),16,18,15,17,D,3
Harry Potter,What line must Harry write repeatedly while in detention? (Order of the Phoenix),I must not lie,I must not tell lies,I will not disobey,I must behave,B,3
Harry Potter,What year did the 6th movie come out in theaters? (Half-Blood Prince),2008,2010,2009,2007,C,3
Harry Potter,A Hogwarts professor is murdered by Nagini as she pleaded for Severus Snape to help her. Who was this? (Deathly Hallows: Part 1),Sybill Trelawney,Charity Burbage,Pomona Sprout,Minerva McGonagall,B,3
Harry Potter,What type of dragon is guarding Gringotts Bank? (Deathly Hallows: Part 2),Norwegian Ridgeback,Ukrainian Ironbelly,Swedish Short-Snout,Hungarian Horntail,B,3
Harry Potter,What is the number of Harry Potter's vault at Gringotts? (Philosopher's Stone),713,687,456,999,B,3
Harry Potter,What was the name of the dangerous plant that the second years learned about in Herbology? (Chamber of Secrets),Devil's Snare,Mandrakes,Venomous Tentacula,Fluxweed,B,3
Harry Potter,What was the exact time that Harry & Hermione went back in time to using the Time-Turner? (Prisoner of Azkaban),8:00 PM,7:30 PM,6:45 PM,9:15 PM,B,3
Harry Potter,What color was Harry's bow tie at the Yule Ball? (Goblet of Fire),Black,Red,White,Green,C,3
Harry Potter,What is the name of Hagrid's half-brother? (Order of the Phoenix),Grawp,Norbert,Buckbeak,Firenze,A,3
Harry Potter,Who is Ron's competition for the keeper position at the Gryffindor Quidditch tryouts? (Half-Blood Prince),Oliver Wood,Cormac McLaggen,Seamus Finnigan,Dean Thomas,B,3
Harry Potter,Who replaced Rufus Scrimgeour as the new Minister for Magic? (Deathly Hallows: Part 1),Cornelius Fudge,Pius Thicknesse,Kingsley Shacklebolt,Dolores Umbridge,B,3
Harry Potter,What is the final line of the series? (Deathly Hallows: Part 2),Always,Ready,Goodbye,Forever,B,3
Harry Potter,What is the runtime of the longest Harry Potter movie? (Chamber of Secrets),2 hours 41 minutes,2 hours 37 minutes,2 hours 33 minutes,2 hours 32 minutes,A,3
Harry Potter,What is the runtime of the shortest Harry Potter movie? (Deathly Hallows: Part 2),2 hours 19 minutes,2 hours 26 minutes,2 hours 10 minutes,2 hours 22 minutes,C,3
